slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
386,0,-1,-1,-2,0,-1,-1,2,1.93
387,0,-1,-2,-2,-1,-4,-1,0,1.935
388,-2,0,0,-2,-2,0,0,-1,1.94
389,0,-1,-3,-1,-5,-4,-1,-1,1.945
390,-2,-1,0,3,13,-2,-1,-2,1.95
391,0,-1,0,-1,-8,-3,-1,-1,1.955
392,-1,-2,-1,-1,1,4,1,-1,1.96
393,0,-1,-1,-2,-5,-4,-1,1,1.965
394,0,-1,0,2,8,4,1,-1,1.97
395,0,-2,0,0,-7,-4,0,-1,1.975
396,-1,-1,-2,-1,-5,-7,-3,-3,1.98
397,-2,-1,-1,-1,-1,4,0,-2,1.985
398,0,0,-2,-2,-1,1,1,0,1.99
399,1,-1,-2,-2,-1,1,0,0,1.995
400,-1,-1,0,2,6,2,1,0,2
401,0,0,-2,-3,-6,-6,-2,1,2.005
402,1,-2,-3,-3,-8,-6,-2,-1,2.01
403,-2,1,-1,0,2,1,-3,-1,2.015
404,0,-1,-1,0,-1,0,-1,0,2.02
405,-2,-2,-1,0,1,-1,0,-1,2.025
406,1,-1,1,-1,-2,1,0,0,2.03
407,-1,0,-1,-1,-1,0,-1,-1,2.035
408,-1,-1,1,-2,-3,-3,-2,0,2.04
409,-1,0,0,-1,-5,-8,-2,-2,2.045
410,-1,0,0,-2,0,1,0,-1,2.05
411,1,-1,-1,1,1,0,-3,-2,2.055
412,2,-1,0,-1,1,3,0,-2,2.06
413,2,0,-1,1,5,12,5,0,2.065
414,0,-1,-1,-1,-4,-5,-1,-1,2.07
415,-3,-2,1,-2,0,-5,-1,-2,2.075
416,-1,-1,-4,-1,-5,-4,-2,-3,2.08
417,0,-2,0,-4,-2,-9,-4,-3,2.085
418,-1,0,0,4,8,7,-1,-1,2.09
419,0,-1,0,1,2,3,1,1,2.095
420,0,-1,1,-2,-2,0,1,1,2.1
421,-2,-1,-1,-1,-5,-3,-2,-1,2.105
422,-2,-1,-1,-4,-1,-1,-2,-2,2.11
423,-1,-1,0,-1,-1,-2,-1,-1,2.115
424,-2,0,0,-1,-2,-2,0,-1,2.12
425,0,-1,-1,-3,-5,-7,-2,-2,2.125
426,-1,0,-1,-1,-5,12,1,-1,2.13
427,0,-1,-1,4,17,4,1,0,2.135
428,0,1,1,0,-4,3,0,1,2.14
429,0,0,-2,-2,0,-4,-1,0,2.145
430,-1,-1,-1,0,-1,-5,-2,-3,2.15
431,-2,0,-2,-4,-13,-2,0,-2,2.155
432,-1,-2,-3,0,5,-4,-1,-2,2.16
433,0,-1,0,1,2,4,-1,-1,2.165
434,-1,1,-1,1,0,0,0,0,2.17
435,0,-1,-1,2,0,4,-1,-1,2.175
436,0,-2,-1,-1,0,1,-1,1,2.18
437,0,0,0,0,-6,-3,-1,-1,2.185
438,0,-2,0,-1,2,-5,0,-1,2.19
439,-3,0,-1,-1,-2,-4,-1,-1,2.195
440,-2,-2,-1,-3,-4,-1,0,-1,2.2
441,-2,-2,0,0,1,-1,-3,1,2.205
442,0,-1,-1,-2,-9,-8,-2,0,2.21
443,-1,-1,-1,-2,6,9,-1,-1,2.215
444,0,0,0,3,1,0,-1,0,2.22
445,0,-1,0,1,10,9,5,1,2.225
446,-1,-2,0,3,3,1,1,-1,2.23
447,0,-1,-1,-3,-16,-11,-2,-2,2.235
448,-2,-1,0,-4,1,-2,-4,-2,2.24
449,-1,-1,-2,-1,-1,-4,-3,-2,2.245
450,-1,0,0,-1,-6,-4,-3,-1,2.25
451,0,-1,1,0,4,4,3,2,2.255
452,0,-1,-1,1,1,0,0,-1,2.26
453,-1,-1,-1,-2,-5,-1,-1,0,2.265
454,-1,-1,0,-3,-2,-1,-1,-2,2.27
455,0,-1,-1,-1,0,-3,1,-1,2.275
456,-1,-2,-1,3,3,5,0,0,2.28
457,0,0,1,1,-5,-7,-3,0,2.285
458,-2,-1,-1,-1,7,5,2,0,2.29
459,0,0,2,1,1,3,1,-1,2.295
460,-1,0,0,-1,-3,-4,0,-1,2.3
461,-1,-1,-2,-2,-12,-8,-2,-3,2.305
462,-1,-1,0,-2,6,-1,-3,-1,2.31
463,1,0,0,2,1,5,3,0,2.315
464,0,0,0,-1,1,-1,0,1,2.32
465,-1,-1,-1,-1,0,3,1,1,2.325
466,0,0,-2,-3,-7,-10,-2,-1,2.33
467,-1,-3,-3,-2,0,3,-2,-2,2.335
468,-2,-1,-1,2,0,2,-1,-2,2.34
469,-1,0,0,-1,1,-1,0,1,2.345
470,-3,0,-1,0,-2,-4,-2,-1,2.35
471,-1,-1,-1,-3,-6,-8,-2,0,2.355
472,-1,-2,0,-5,-9,3,3,-1,2.36
473,0,1,0,4,14,6,2,0,2.365
474,0,0,1,0,-2,1,0,0,2.37
475,-1,-1,-3,-1,-2,-4,-3,0,2.375
476,-2,-1,-2,-1,-4,-3,-2,-1,2.38
477,1,-2,-1,-2,-2,-2,0,-1,2.385
478,-1,-1,-2,0,1,4,-1,1,2.39
479,-2,1,0,1,-2,1,-1,0,2.395
480,1,0,-3,-3,-3,-6,-3,0,2.4
481,-1,-1,0,-2,2,5,-1,-3,2.405
482,1,0,-1,-1,-8,-6,0,-1,2.41
483,-1,0,-2,0,8,4,1,-1,2.415
484,-1,-1,-1,0,1,3,-1,0,2.42
485,0,-2,-1,-1,0,-1,-1,0,2.425
486,-2,-1,-2,-3,-5,-5,-2,-1,2.43
487,1,-2,0,-3,-3,-8,-2,-1,2.435
488,0,0,0,-1,1,0,0,-1,2.44
489,-1,1,-1,2,1,2,-1,-1,2.445
490,-1,-1,-1,-1,-2,-2,-1,0,2.45
491,-1,-1,-2,-5,-14,-8,0,-2,2.455
492,-1,-2,-1,0,20,7,1,0,2.46
493,-1,1,1,4,-1,4,0,0,2.465
494,2,-1,-1,-1,3,5,2,0,2.47
495,0,-1,-3,-1,-4,-6,-2,-1,2.475
496,-1,-1,-2,-4,-12,-7,-3,-2,2.48
497,0,0,-1,0,5,2,0,0,2.485
498,0,0,1,2,2,2,1,0,2.49
499,-1,-1,-1,-2,-5,-1,1,-1,2.495
500,-1,-3,-2,-3,-5,-12,-4,-1,2.5
501,-1,0,-1,1,6,13,1,0,2.505
502,0,0,-1,0,-3,1,-1,0,2.51
503,1,0,0,-2,2,-1,-2,-1,2.515
504,0,0,-1,0,0,2,0,-1,2.52
505,0,-3,0,-1,-5,-6,-3,0,2.525
506,-1,-1,0,-2,-2,-7,-2,-2,2.53
507,0,-2,0,-2,-8,3,-1,-1,2.535
508,0,0,-1,4,9,5,2,-1,2.54
509,-1,1,-1,-3,-11,-6,-2,-1,2.545
510,-1,0,-1,-1,4,3,-1,-1,2.55
511,-1,0,0,1,1,-3,-1,0,2.555
512,-3,0,0,-2,-5,-3,-2,-1,2.56
513,-1,-1,-1,-1,-1,1,1,-1,2.565
514,-1,-1,-1,-3,-17,-6,-2,-2,2.57
515,0,0,-1,0,19,-4,-3,-1,2.575
516,1,1,1,4,-2,14,2,1,2.58
517,0,0,-1,-2,-1,-3,1,-1,2.585
